idPrestamo,target,monthly_debt_capacity,var_employment_time_in_months,approved_amount,approved_term,approved_interest_amount,var_net_income,person_gender,credit_history_marital_status,var_max_sbs_qual_12m,person_degree_type_desc,default_request_term,default_request_amount
LIBDISP9961573932,0,545.58,37,"2,500",6,344.9,2713.783333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP9960761198,1,237.92,9,"1,000",6,184.53,1077.125,MALE,S,NORMAL,Secundaria,1,0
LIBDISP0350382343,1,284.99,,"2,700",12,711.52,2094.703333,MALE,S,CPP,Universitaria,0,0
LIBDISP3634677648,1,648.58,34,"1,500",3,130.42,2984.748333,MALE,S,NORMAL,Universitaria,0,0
LIBDISP7866335993,0,723.94,61,"3,000",6,525.83,2994,FEMALE,S,NORMAL,Postgrado,0,0
LIBDISP9064329163,1,254.38,4,"2,300",12,727.8,1165.5,MALE,S,NORMAL,Secundaria,0,0
LIBDISP8006510728,1,421.16,55,"2,100",6,393.94,1764,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP2509332654,0,502.9,9,"1,000",3,84.99,2377.666667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP5549071104,0,864.43,2,"3,000",6,429.99,4193.158333,FEMALE,S,CPP,Universitaria,0,0
LIBDISP1124060314,1,265.4,6,"2,400",12,688.77,1437.625,MALE,S,NORMAL,Secundaria,0,0
LIBDISP4715149520,1,703.33,12,"1,500",6,221.53,3580.30584,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP6072812787,0,426.14,73,"2,100",6,343.33,4844.333333,FEMALE,C,CPP,Universitaria,1,0
LIBDISP7071262024,0,"5,394.24",,600,6,87.73,18619.35,MALE,C,NORMAL,Universitaria,1,0
LIBDISP3388944678,1,390.3,60,"3,600",12,998.6,1309.875,MALE,S,NORMAL,Universitaria,0,0
LIBDISP6931991255,0,643.85,27,"1,200",6,171.28,2257.29,MALE,S,NORMAL,Secundaria,1,0
LIBDISP4147374735,0,614.66,12,"1,000",3,84.99,2458.65,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP9587702123,0,565.21,13,"1,000",3,88.14,2260.836667,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP3676688807,0,748.48,9,"2,000",3,156.02,3250.911667,FEMALE,S,NORMAL,Secundaria,1,0
LIBDISP6115012094,0,556.7,6,"1,000",3,84.99,2226.805,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP4184296038,0,852.7,7,"2,500",6,344.9,3034.565,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP6625590152,0,565.39,21,"1,400",3,120.86,2514.705,MALE,S,NORMAL,Universitaria,1,0
LIBDISP4068650118,1,"1,278.99",73,"5,000",12,"1,515.20",4271.441667,MALE,S,NORMAL,Secundaria,0,0
LIBDISP1840124095,0,349.04,71,"3,200",12,981.52,2190.066667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP9300513869,0,408,0,"2,000",6,375.18,0,MALE,S,NORMAL,Universitaria,0,0
LIBDISP2261104205,0,250,0,"1,200",6,180,0,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP5117907976,0,492.22,65,"2,000",6,290.75,3495.013333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP1325953616,0,302.18,77,"1,500",6,210.12,2522.275,FEMALE,C,NORMAL,Universitaria,0,0
LIBDISP1268568058,0,294.92,19,"1,400",6,337.29,1267,MALE,S,NORMAL,Universitaria,0,0
LIBDISP6044017468,1,646.98,73,"2,500",6,360.78,2672.638333,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0755323470,0,"1,392.08",62,"5,000",6,570.21,4762.491667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP8512225304,0,655.11,37,"3,000",6,429.99,5085.588333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP9485730128,0,"1,539.05",34,700,2,35.9,5130.163333,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP6777140861,0,630.18,80,"1,500",3,131.46,2831.815,MALE,S,NORMAL,Secundaria,1,0
LIBDISP0956969723,1,301.88,,"1,500",6,219.75,1574.125,MALE,S,NORMAL,Secundaria,1,0
LIBDISP4511471438,0,485.99,11,"1,000",6,152.32,2509.608333,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP1531758223,0,485.42,63,"1,500",6,221.53,1941.67,MALE,C,NORMAL,Secundaria,0,0
LIBDISP0186087566,0,702.56,7,"1,500",6,210.12,2509.768333,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP1165067878,0,946.21,10,"5,000",12,"1,515.20",3278.666667,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP1304478157,1,486.35,77,"1,000",3,84.99,1945.405,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP5977034435,1,339.89,,"1,800",6,239.32,1312.5,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP0440198605,0,464.8,62,"1,100",3,96.95,2143.166667,MALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9472426919,1,"1,404.88",57,"5,000",12,"1,515.20",5955.956667,MALE,C,NORMAL,Universitaria,0,0
LIBDISP0626381600,0,355.46,,"1,800",6,263.7,1526.875,MALE,S,NORMAL,Secundaria,1,0
LIBDISP1529916291,0,701.21,13,"1,800",3,140.9,3741.25,MALE,S,NORMAL,Universitaria,0,0
LIBDISP7449982421,0,478.68,12,"1,000",3,84.99,2408.33,MALE,C,NORMAL,Universitaria,1,0
LIBDISP9889749512,1,846.73,77,"2,500",6,344.9,2822.435,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP4248783978,1,262.52,14,"1,000",6,152.32,2115.92,MALE,C,NORMAL,Secundaria,0,0
LIBDISP2942410957,0,815.67,12,"2,500",6,344.9,2750,MALE,S,NORMAL,Universitaria,1,0
LIBDISP6907703042,0,980,0,"5,000",6,784.02,0,MALE,S,CPP,Secundaria,1,0
LIBDISP1698317270,1,692.18,10,"2,500",6,360.78,2768.701667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP8475597110,0,509.73,26,"2,500",6,360.78,2734.106667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP3307649889,0,255.63,71,"1,000",6,240.92,1137.5,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7660593294,0,"1,685.35",0,"1,000",3,67.92,5140.166667,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP5379112981,0,"2,676.18",33,"1,000",1,33.43,8010.53688,MALE,S,DEFICIENTE,Carrera TÌÄå©cnica,0,0
LIBDISP7971140053,1,409.5,8,"1,500",6,221.53,1638,FEMALE,S,CPP,Universitaria,1,0
LIBDISP4506922908,0,314.58,73,"1,500",8,319.75,1050,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP4687937771,0,394.22,39,"1,000",3,66.58,4100.641667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP9142736859,0,449.86,5,"1,000",3,84.99,2206.481667,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP4362371392,1,853.87,4,"3,000",6,525.83,3484.338333,MALE,S,NORMAL,Universitaria,0,0
LIBDISP4438800281,0,326.82,52,"1,500",6,221.53,1539.125,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP4096109498,0,625.07,71,"3,000",6,525.83,2768.5,MALE,C,NORMAL,Universitaria,1,0
LIBDISP2538803397,1,939.23,9,"2,500",6,360.78,3756.906667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP5505396155,0,521.14,77,"1,500",6,221.53,2084.541667,MALE,S,CPP,Universitaria,1,0
LIBDISP4765477173,1,440.71,73,"2,000",12,632.87,1561.875,MALE,C,NORMAL,Secundaria,0,0
LIBDISP5244573782,1,766.83,26,"2,500",6,360.78,3067.301667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP8536991045,1,376.47,72,"1,900",6,356.42,1649.375,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP8107701744,1,767.37,12,"2,500",6,344.9,2557.92,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9140408383,0,295.89,16,"1,400",6,207.69,2007.156667,MALE,S,NORMAL,Secundaria,1,0
LIBDISP4344509515,0,270.74,24,"1,300",6,313.2,1122.625,FEMALE,S,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP1069316275,0,350,,500,2,34.87,2997,MALE,S,NORMAL,Secundaria,0,0
LIBDISP9427800791,0,636.87,44,"6,000",12,"1,598.86",2534,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP2180021273,0,534.1,17,"2,700",6,473.25,3192.555,FEMALE,S,CPP,Universitaria,1,0
LIBDISP0234551012,1,188.65,,900,6,166.08,1325.625,MALE,S,CPP,Universitaria,1,0
LIBDISP7039182863,0,441.82,,"4,200",12,"1,091.59",2662.975,MALE,C,NORMAL,Secundaria,0,0
LIBDISP7130546336,1,474.24,11,"1,500",6,221.53,1896.941667,FEMALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP6624375586,1,280.65,8,"2,500",12,766.82,1387.75,MALE,S,CPP,Carrera TÌÄå©cnica,0,0
LIBDISP4303040280,0,400.48,5,"1,300",4,197.24,1518.125,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP8472801127,1,467.55,8,"2,300",6,332.28,4175.366667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP9324819369,1,340.65,52,"1,600",6,235.37,2508.986667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP0550099951,0,468.95,28,"1,000",6,144.32,2831.033333,MALE,S,NORMAL,Postgrado,1,0
LIBDISP7527191026,0,876.33,12,"1,500",6,221.53,3855.00312,MALE,S,NORMAL,Universitaria,1,0
LIBDISP1369848382,0,997.58,32,"2,400",6,346.12,3990.333333,MALE,S,NORMAL,Universitaria,1,0
LIBDISP4731007361,0,381.95,79,"1,500",6,221.53,2150.983333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP2020227519,1,220,72,"1,000",6,152.32,2209.608333,FEMALE,S,CPP,Universitaria,1,0
LIBDISP6223454156,0,302.66,11,"1,400",6,337.29,1750,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP4079976777,0,908.63,59,"2,500",6,360.78,3634.5,MALE,S,NORMAL,Universitaria,0,0
LIBDISP4436407131,0,"1,891.24",,"8,000",12,"1,797.56",6614.028333,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP7606978955,1,478.55,48,"4,000",12,"1,039.61",1699.25,MALE,S,NORMAL,Secundaria,0,0
LIBDISP6337446892,0,527.69,80,"1,300",3,112.89,2687.988333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP2959163393,0,230.33,19,"1,100",6,265.01,1691.375,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP3964370966,0,"3,853.23",13,"1,500",6,135.82,11362.51145,MALE,S,NORMAL,Postgrado,1,0
LIBDISP8803981047,1,328.75,,"1,700",6,249.05,1487.5,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP0366040240,0,590.85,72,"5,000",12,"1,515.20",2250.255,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP6378446591,0,455.39,7,"1,100",3,96.11,2606.695,MALE,C,CPP,Universitaria,0,0
LIBDISP8835443513,0,595.93,13,"1,000",6,152.32,2566.908333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP7718589127,0,917.76,12,"3,000",6,429.99,5211.75824,MALE,S,CPP,Postgrado,1,0
LIBDISP9656104292,0,354.72,27,"1,500",6,281.39,1583.75,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9272128039,1,541.37,8,"4,900",12,"1,502.96",1843.006667,MALE,S,NORMAL,Universitaria,0,0
LIBDISP4933854940,1,423.03,28,"3,900",12,"1,081.82",1633.625,FEMALE,S,DEFICIENTE,Carrera TÌÄå©cnica,0,0
LIBDISP4668637472,1,500.72,77,"1,000",3,84.99,2123.625,MALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP5936401062,0,"1,577.85",10,"5,000",12,"1,515.20",5400.145,FEMALE,S,DEFICIENTE,Universitaria,1,0
LIBDISP4902545647,0,242.61,25,"1,100",6,265.01,2053.275,MALE,S,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP1322371802,0,122.57,,600,6,110.72,1892.251667,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP5862647698,0,503.29,71,"1,000",6,240.92,3279.378333,MALE,D,NORMAL,Universitaria,1,0
LIBDISP9300747830,0,370,82,800,3,71.08,1943.841667,MALE,C,CPP,Carrera TÌÄå©cnica,1,0
LIBDISP4204450097,1,391.82,79,"1,500",6,221.53,2022.008333,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP5255970022,0,"1,220.46",27,"1,200",6,180,8046.141667,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP8348445113,0,700.95,75,"1,500",3,131.46,2941.336667,MALE,C,NORMAL,Universitaria,0,0
LIBDISP7612646688,0,288.56,30,"1,000",6,240.92,1886.78,FEMALE,S,CPP,Universitaria,1,0
LIBDISP9526860276,1,313.16,,"2,900",12,753.72,1050,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP4851961054,1,453.2,6,"2,200",6,412.7,1918.046667,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP0256958901,0,503.23,71,"2,500",12,766.82,2377.666667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP9152935892,1,664.69,3,"1,500",6,221.53,2881.841667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP6843809650,1,348.89,30,"1,700",6,318.91,1506.75,MALE,S,NORMAL,Secundaria,0,0
LIBDISP8094043069,1,274.99,5,"2,500",12,766.82,1261.75,MALE,C,NORMAL,Universitaria,0,0
LIBDISP2661768877,0,454.69,56,"1,000",3,88.14,1818.775,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP5686801354,1,387.08,2,"1,900",6,276.9,2544.17,FEMALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP4222574618,0,396.73,31,"1,000",3,84.99,2143.166667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP5863573128,0,258.71,14,"1,200",6,180,4861.325,MALE,S,NORMAL,Universitaria,0,0
LIBDISP6564167227,0,396.73,35,900,3,78.34,2143.166667,MALE,S,NORMAL,Universitaria,1,0
LIBDISP6610746315,0,429.19,8,"1,500",6,221.53,2131.441667,MALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP5332427363,0,602.82,67,"1,500",3,130.42,2411.278333,MALE,C,NORMAL,Postgrado,1,0
LIBDISP3068702657,1,510.04,12,"1,000",3,84.99,2496.67,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP2808169908,1,703.65,73,"6,600",12,"1,758.74",2444.108333,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP2935257930,1,332.09,35,"1,500",12,474.65,1162.875,FEMALE,S,CPP,Universitaria,0,0
LIBDISP9655650783,0,457.57,12,"1,000",3,88.14,2276.67,MALE,S,NORMAL,Secundaria,0,0
LIBDISP5688288471,1,708.56,69,"1,900",3,147.3,3090.786667,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP4487146521,0,301.21,9,"1,000",6,240.92,1575,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP8143286619,1,983.91,4,"3,000",6,429.99,4589.556667,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP3820249232,0,543.61,57,"1,500",6,221.53,2174.433333,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP7622343318,1,300.33,10,"1,400",6,207.69,1414,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP1457327134,0,230.76,8,600,3,80.13,1050,MALE,S,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP3795593964,1,"1,214.79",6,"3,000",6,429.99,5346.058333,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP2376405536,0,211.15,72,"1,900",12,545.27,1649.375,FEMALE,S,NORMAL,Universitaria,0,0
LIBDISP6753503451,0,250.7,27,"1,200",6,289.11,1312.5,FEMALE,S,NORMAL,Universitaria,1,0
LIBDISP5092415987,1,506.06,19,"1,500",6,281.39,2382.356667,FEMALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9141504997,0,225,2,"1,000",6,152.32,6553.805,MALE,C,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP9204399858,1,479.29,82,"1,000",3,91.9,2082.5,MALE,S,NORMAL,Secundaria,1,0
LIBDISP1431173953,0,377.84,43,"1,900",6,356.42,1575,MALE,S,CPP,Universitaria,0,0
LIBDISP1594242984,0,"1,306.50",73,"8,000",12,"2,131.81",4988.09,MALE,S,CPP,Universitaria,0,0
LIBDISP7072891120,1,681.49,29,"2,500",6,360.78,2725.968333,FEMALE,C,NORMAL,Secundaria,1,0
LIBDISP0371806741,1,629.17,77,"2,500",6,360.78,2526.965,FEMALE,C,NORMAL,Carrera TÌÄå©cnica,0,0
LIBDISP2885001192,1,772.52,,"6,000",12,"1,403.78",2616.075,FEMALE,S,CPP,Carrera TÌÄå©cnica,0,0
LIBDISP5660878127,0,570.8,64,"2,900",6,398.44,1986.833333,FEMALE,S,NORMAL,Postgrado,1,0
LIBDISP1287503460,0,617.02,4,"5,000",12,"1,515.20",2143.166667,FEMALE,S,CPP,Carrera TÌÄå©cnica,0,0
LIBDISP3600111115,0,250.69,74,"1,200",6,179.92,2204.136667,FEMALE,S,NORMAL,Postgrado,1,0
LIBDISP2644272712,0,692.13,56,"2,500",6,360.78,2768.5,MALE,S,NORMAL,Universitaria,0,0
LIBDISP1968113265,0,410.28,80,900,3,79.89,2139.258333,MALE,S,NORMAL,Carrera TÌÄå©cnica,1,0
LIBDISP6986002875,0,480.74,12,"1,000",3,84.99,2083.33,MALE,S,NORMAL,Universitaria,0,0
